scene,degradation,channel,severity,frame,n_gt,tp,fp,fn,precision,recall,f1,mean_iou,depth_err_signed,depth_err_max,err3d,reliability,status,diagnosis1,diagnosis_all,latency_ms,monitor_ms,n_tracks,s_confidence,s_sharpness,s_exposure,s_clipping,s_noise,s_chroma,s_ood,s_temporal,s_motion,s_depth_valid,s_depth_consistency,s_geometry,s_timing,depth_err_corr,failure
multi,frame_delay,time,0.25,20,3,2,0,1,1.0,0.6666666666666666,0.8,0.8998114326292451,-1.2415352282316787,2.133070074993631,1.2559532976999521,0.7894478478774777,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,45.658999000011136,6.0838370000055875,2,0.9512674988134944,1.0,0.9725975866436116,1.0,1.0,1.0,0.7856166634386447,0.40648647065248567,0.29030436269814536,0.9957671957671957,0.9812912363663931,0.8391269085598574,0.5,0.8978248679119618,1
multi,frame_delay,time,0.25,21,3,1,1,2,0.5,0.3333333333333333,0.4,0.7702907798473789,-1.3567661202472188,1.3567661202472188,1.3741026936860783,0.7975818723336257,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,46.165913000095316,6.130250000069282,2,0.9512674988134944,1.0,0.9725975866436116,1.0,1.0,1.0,0.7856166634386447,0.42868710025825424,0.30236993584223193,0.9280612244897959,0.9807255222958984,0.9059468428956101,0.5,0.7825939758964218,1
multi,frame_delay,time,0.25,22,3,3,0,0,1.0,1.0,1.0,0.8123222611117863,-1.1120728686235946,2.130957790043041,1.1349347793140339,0.8226928311878383,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,46.611331000121936,6.28411499997128,3,0.9301146301979465,1.0,0.9623621597999252,1.0,1.0,1.0,0.7075026979118366,0.5708809042362849,0.442895707407926,0.9610544217687075,0.9815542391701284,0.8564480125841542,0.5,1.027287227520046,1
multi,frame_delay,time,0.25,23,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777492495251022,-0.976776123046875,1.3560237884521484,0.9880413623333604,0.8289369052644587,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,46.01545299976806,6.328827999936948,3,0.9301146301979465,1.0,0.9623621597999252,1.0,1.0,1.0,0.7075026979118366,0.5768546798523039,0.4454975845075931,0.9359346167616844,0.9806427248139918,0.9240598672426139,0.5,1.1625839730967655,1
multi,frame_delay,time,0.5,0,2,2,0,0,1.0,1.0,1.0,1.0,-1.244034767150879,2.1380691528320312,1.2588873292674259,0.2610141251323587,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Frame delay / dropped frames | Distribution shift (input unlike calibration set),43.867301000091175,6.073105000041323,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,0.0,1.0,0.9952380952380953,0.9907716530492656,0.9692784097154019,0.3333333333333333,0.8953253289927616,0
multi,frame_delay,time,0.5,1,2,1,1,1,0.5,0.5,0.5,0.9166666666666666,-1.3554604571798592,1.3554604571798592,1.374202431109721,0.9164706386781319,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Distribution shift (input unlike calibration set),43.70185200002652,6.113593000009132,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,1.0,1.0,0.9952380952380953,0.9907716530492656,0.9692784097154019,0.3333333333333333,0.7838996389637813,1
multi,frame_delay,time,0.5,2,2,2,0,0,1.0,1.0,1.0,0.8651986016515303,-1.2425816577413809,2.135162934013035,1.2494787423832219,0.8385088679769559,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.30504700007987,6.202221999956237,2,0.9512557008308204,1.0,0.99674742137951,1.0,1.0,0.9988858796382466,0.8475438437896108,0.7029746281714786,0.3621759990808257,0.9298029556650247,0.9907756893718027,0.9735604058917304,0.3333333333333333,0.8967784384022597,0
multi,frame_delay,time,0.5,3,2,1,1,1,0.5,0.5,0.5,0.8998233208588287,-1.3552979593691603,1.3552979593691603,1.3725772866229335,0.8394978854554441,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,45.0212289999854,6.0597919999736405,2,0.9512557008308204,1.0,0.99674742137951,1.0,1.0,0.9988858796382466,0.8475438437896108,0.6772688645274085,0.3750846863368771,0.9443349753694581,0.9907612360413235,0.9872954869103078,0.3333333333333333,0.7840621367744802,1
multi,frame_delay,time,0.5,4,2,2,0,0,1.0,1.0,1.0,0.8466668989248938,-1.2430559241253398,2.136111466780953,1.2500188029436345,0.8295930387217899,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.43469399996047,6.264920999910828,2,0.9517075535109638,1.0,0.9968192253553634,1.0,1.0,0.9977677053065849,0.8409005612923582,0.6435485897018279,0.36394202907982687,0.9253968253968254,0.9907470879147686,0.9571877836332932,0.3333333333333333,0.8963041720183007,0
multi,frame_delay,time,0.5,5,2,1,1,1,0.5,0.5,0.5,0.8914323334615698,-1.3586621491805353,1.3586621491805353,1.3743734472533118,0.8344579956686204,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.19317500003217,6.346033999989231,2,0.9517075535109638,1.0,0.9968192253553634,1.0,1.0,0.9977677053065849,0.8409005612923582,0.6376375010208275,0.3729761136931566,0.939010989010989,0.9907489429274059,0.9955452232116861,0.3333333333333333,0.7806979469631052,1
multi,frame_delay,time,0.5,6,2,2,0,0,1.0,1.0,1.0,0.832112736189625,-1.242551720660666,2.1351030598516054,1.2518973512297824,0.8283230886158692,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),45.03051300014249,6.272721000073034,2,0.9520830081098381,1.0,0.9966561631244846,1.0,1.0,0.9989509718254005,0.8567469687213646,0.6241986711876772,0.3764500115673246,0.9197142857142857,0.9897710783673362,0.9409550042806509,0.3333333333333333,0.8968083754829745,0
multi,frame_delay,time,0.5,7,2,1,1,1,0.5,0.5,0.5,0.6070994356966342,-1.3549090675685704,1.3549090675685704,1.376073807428296,0.8351517037768278,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),45.46685100012837,6.1443959999678555,2,0.9520830081098381,1.0,0.9966561631244846,1.0,1.0,0.9989509718254005,0.8567469687213646,0.6198170582841582,0.38057661774039103,0.9585714285714286,0.9897529023222349,0.9873244327159311,0.3333333333333333,0.7844510285750701,1
multi,frame_delay,time,0.5,8,2,2,0,0,1.0,1.0,1.0,0.8030757296003981,-5.549810140029244,10.749619898588762,5.58431023076492,0.7338138293317304,CAUTION,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Unstable tracking / temporal disagreement,45.17004799993174,5.945888000042032,2,0.9384830621347897,0.9938330170406932,0.9996712226819917,1.0,1.0,0.9664882648616636,0.8416598118346639,0.6074621822896902,0.37602906134376496,0.9619047619047619,0.8788240195976411,0.3491122635770932,0.3333333333333333,-3.4104500438856036,1
multi,frame_delay,time,0.5,9,2,1,1,1,0.5,0.5,0.5,0.786003503068884,-1.4481179610542618,1.4481179610542618,1.4759918787946047,0.8122893379750714,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Frame delay / dropped frames | Erratic object motion (large filter innovation),44.42287699998815,6.185320999975374,2,0.94298620808469,0.9938330170406932,0.9996712226819917,1.0,1.0,0.9664882648616636,0.8416598118346639,0.5703316296235511,0.34608564421070503,0.8890350877192983,0.9887628287992465,0.9445782740080648,0.3333333333333333,0.6912421350893787,1
multi,frame_delay,time,0.5,10,2,2,0,0,1.0,1.0,1.0,0.7365880208964248,-1.2511172501937207,2.1522341189177148,1.256425911899482,0.8110179708922193,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,51.132345999803874,10.72998799998004,2,0.9521057493409935,1.0,0.9945756163955712,1.0,1.0,1.0,0.8442734393949486,0.5471654714441212,0.3267381287823768,0.9503105590062112,0.990775668382845,0.9201284694182511,0.3333333333333333,0.8882428459499199,0
multi,frame_delay,time,0.5,11,2,1,1,1,0.5,0.5,0.5,0.8062916862146761,-1.3612941244374142,1.3612941244374142,1.3725724049522954,0.8139756744136101,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.52384000012444,6.026243000064824,2,0.9521057493409935,1.0,0.9945756163955712,1.0,1.0,1.0,0.8442734393949486,0.5405791254217491,0.32478894408435505,0.912111801242236,0.9887793862098766,0.9919388581520999,0.3333333333333333,0.7780659717062264,1
multi,frame_delay,time,0.5,12,2,2,0,0,1.0,1.0,1.0,0.780367841362881,-1.2428653965825625,2.1357304116953983,1.2566700428166282,0.8036518170034311,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.21398700003465,6.074949999970158,2,0.9542635792740755,1.0,0.9933429225243944,1.0,1.0,1.0,0.8367244482932941,0.5351574006545494,0.32694643169804005,0.9090909090909092,0.9877753851897363,0.8952100106694432,0.3333333333333333,0.8964946995610781,0
multi,frame_delay,time,0.5,13,2,1,1,1,0.5,0.5,0.5,0.822955323651878,-1.3550424161164685,1.3550424161164685,1.3732666846886863,0.7991229771110097,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.622607999940556,6.14159099995959,2,0.9542635792740755,1.0,0.9933429225243944,1.0,1.0,1.0,0.8367244482932941,0.4968078425385543,0.3038904228068484,0.9090909090909092,0.9872391863644916,0.9383718612812079,0.3333333333333333,0.7843176800271721,1
multi,frame_delay,time,0.5,14,1,1,0,0,1.0,1.0,1.0,0.8644588830404273,-2.136158238286555,2.136158238286555,2.1510829402976417,0.8463302521869065,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,42.48807900000884,6.029366999996455,1,0.9537015839319211,1.0,0.9993231679418946,1.0,1.0,0.9713591529950519,0.8774383444845747,0.7485422520931034,0.5863982752318074,1.0,0.9735995136232842,0.747815391845056,0.3333333333333333,0.0032018578570855993,0
multi,frame_delay,time,0.5,15,1,1,0,0,1.0,1.0,1.0,0.8385378841192582,-1.3570590641187579,1.3570590641187579,1.3717202847100023,0.8577907669579806,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),41.73097600005349,6.135196000059295,1,0.9537015839319211,1.0,0.9993231679418946,1.0,1.0,0.9713591529950519,0.8774383444845747,0.7461365201708916,0.5853442394727116,1.0,0.9717597212866913,0.8500506933344198,0.3333333333333333,0.7823010320248827,0
multi,frame_delay,time,0.5,16,1,1,0,0,1.0,1.0,1.0,0.865787384293046,-2.135870809140414,2.135870809140414,2.1505216795574746,0.8464007056626683,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,43.49741099986204,6.269286999895485,1,0.9505827415948349,1.0,0.9968209939261972,1.0,1.0,1.0,0.877772434527187,0.7380792211783881,0.5694871764808462,1.0,0.9698175572668565,0.7623685272233205,0.3333333333333333,0.0034892870032265932,0
multi,frame_delay,time,0.5,17,1,1,0,0,1.0,1.0,1.0,0.8317528086134004,-1.358032392418906,1.358032392418906,1.3726815350804114,0.861717343705931,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),43.35588399987955,6.055037999999513,1,0.9505827415948349,1.0,0.9968209939261972,1.0,1.0,1.0,0.877772434527187,0.7346202962535319,0.5630453622812409,1.0,0.9697397732685377,0.9073106356502201,0.3333333333333333,0.7813277037247346,0
multi,frame_delay,time,0.5,18,2,1,0,1,1.0,0.5,0.6666666666666666,0.8656027217312598,-2.133899191151494,2.133899191151494,2.149691094397967,0.8428803168250874,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Erratic object motion (large filter innovation),44.23449900002652,6.017377000034685,1,0.9508855634643234,1.0,0.9889589891415058,1.0,1.0,1.0,0.8805827850150302,0.7260211927859587,0.5391920493172755,1.0,0.9676865426003617,0.7674698223912503,0.3333333333333333,0.005460904992146354,1
multi,frame_delay,time,0.5,19,2,1,0,1,1.0,0.5,0.6666666666666666,0.8250967922797426,-1.3569934679114297,1.3569934679114297,1.3725733723558764,0.8573601878456998,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,43.852464000224245,6.004357000051641,1,0.9508855634643234,1.0,0.9889589891415058,1.0,1.0,1.0,0.8805827850150302,0.72217602959596,0.5305825940384536,1.0,0.9659458020536305,0.9095136184449321,0.3333333333333333,0.7823666282322108,1
multi,frame_delay,time,0.5,20,3,2,0,1,1.0,0.6666666666666666,0.8,0.8998114326292451,-1.2415352282316787,2.133070074993631,1.2559532976999521,0.7721798550368328,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,46.03252399988378,6.258584999955019,2,0.9512674988134944,1.0,0.9725975866436116,1.0,1.0,1.0,0.7856166634386447,0.40648647065248567,0.29030436269814536,0.9957671957671957,0.9812912363663931,0.8391269085598574,0.3333333333333333,0.8978248679119618,1
multi,frame_delay,time,0.5,21,3,1,1,2,0.5,0.3333333333333333,0.4,0.7702907798473789,-1.3567661202472188,1.3567661202472188,1.3741026936860783,0.780135959854018,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,45.98311100005503,6.321639000020696,2,0.9512674988134944,1.0,0.9725975866436116,1.0,1.0,1.0,0.7856166634386447,0.42868710025825424,0.30236993584223193,0.9280612244897959,0.9807255222958984,0.9059468428956101,0.3333333333333333,0.7825939758964218,1
multi,frame_delay,time,0.5,22,3,3,0,0,1.0,1.0,1.0,0.8123222611117863,-1.1120728686235946,2.130957790043041,1.1349347793140339,0.8046976539798738,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Frame delay / dropped frames | Erratic object motion (large filter innovation),46.887610000112545,6.381351000072755,3,0.9301146301979465,1.0,0.9623621597999252,1.0,1.0,1.0,0.7075026979118366,0.5708809042362849,0.442895707407926,0.9610544217687075,0.9815542391701284,0.8564480125841542,0.3333333333333333,1.027287227520046,1
multi,frame_delay,time,0.5,23,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777492495251022,-0.976776123046875,1.3560237884521484,0.9880413623333604,0.8108051482599422,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Frame delay / dropped frames | Erratic object motion (large filter innovation),46.42689800016342,6.287566000082734,3,0.9301146301979465,1.0,0.9623621597999252,1.0,1.0,1.0,0.7075026979118366,0.5768546798523039,0.4454975845075931,0.9359346167616844,0.9806427248139918,0.9240598672426139,0.3333333333333333,1.1625839730967655,1
multi,frame_delay,time,0.75,0,2,2,0,0,1.0,1.0,1.0,1.0,-1.244034767150879,2.1380691528320312,1.2588873292674259,0.25695032434681925,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Frame delay / dropped frames | Distribution shift (input unlike calibration set),44.43204500000775,6.225911000001361,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,0.0,1.0,0.9952380952380953,0.9907716530492656,0.9692784097154019,0.25,0.8953253289927616,0
multi,frame_delay,time,0.75,1,2,1,1,1,0.5,0.5,0.5,0.9166666666666666,-1.3554604571798592,1.3554604571798592,1.374202431109721,0.9022018549504488,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Distribution shift (input unlike calibration set),44.948443999942356,6.144108999933451,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,1.0,1.0,0.9952380952380953,0.9907716530492656,0.9692784097154019,0.25,0.7838996389637813,1
